radio_id,brand,model,fcc_id,brand_grantee,inferred_grantee,expected_brand,reason
5281,Kenwood USA Corporation,350N-1,ALHTK-350N-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5282,Kenwood USA Corporation,350N-2,ALHTK-350N-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5283,Kenwood USA Corporation,350N-3,ALHTK-350N-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5284,Kenwood USA Corporation,350N-4,ALHTK-350N-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5204,Kenwood USA Corporation,3530A,ALH9TKTM-3530A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5216,Kenwood USA Corporation,3600A,ALH9TKTR-3600A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5285,Kenwood USA Corporation,370-1,ALHTK-370-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5286,Kenwood USA Corporation,370-2,ALHTK-370-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5287,Kenwood USA Corporation,370-3,ALHTK-370-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5288,Kenwood USA Corporation,370-4,ALHTK-370-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5289,Kenwood USA Corporation,370N-1,ALHTK-370N-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5290,Kenwood USA Corporation,370N-2,ALHTK-370N-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5291,Kenwood USA Corporation,370N-3,ALHTK-370N-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5292,Kenwood USA Corporation,370N-4,ALHTK-370N-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5229,Kenwood USA Corporation,4000A,ALH9TKTW-4000A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5205,Kenwood USA Corporation,401A,ALH9TKTM-401A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5206,Kenwood USA Corporation,401B,ALH9TKTM-401B,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5193,Kenwood USA Corporation,407,ALH9TKTKM-407,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5369,Kenwood USA Corporation,407-1,ALHTKM-407-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5230,Kenwood USA Corporation,4100A,ALH9TKTW-4100A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5207,Kenwood USA Corporation,411A,ALH9TKTM-411A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5129,Kenwood USA Corporation,415A,ALH9TKTH-415A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5130,Kenwood USA Corporation,41A,ALH9TKTH-41A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5131,Kenwood USA Corporation,41AT,ALH9TKTH-41AT,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5132,Kenwood USA Corporation,41BT,ALH9TKTH-41BT,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5208,Kenwood USA Corporation,421A,ALH9TKTM-421A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5240,Kenwood USA Corporation,42AT,ALHTH-42AT,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5293,Kenwood USA Corporation,430-1,ALHTK-430-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5294,Kenwood USA Corporation,430-2,ALHTK-430-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5295,Kenwood USA Corporation,431-1,ALHTK-431-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5209,Kenwood USA Corporation,431A,ALH9TKTM-431A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5383,Kenwood USA Corporation,441A,ALHTM-441A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5233,Kenwood USA Corporation,4500G-1,ALHKSG-4500G-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5234,Kenwood USA Corporation,4500G-4,ALHKSG-4500G-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5390,Kenwood USA Corporation,450S,ALHTS-450S,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5133,Kenwood USA Corporation,45AT,ALH9TKTH-45AT,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5241,Kenwood USA Corporation,46AT,ALHTH-46AT,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5242,Kenwood USA Corporation,47A,ALHTH-47A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5243,Kenwood USA Corporation,48A,ALHTH-48A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5370,Kenwood USA Corporation,507,ALHTKM-507,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5371,Kenwood USA Corporation,507-1,ALHTKM-507-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5149,Kenwood USA Corporation,601S-1,ALH9TKTK-601S-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5150,Kenwood USA Corporation,601S-2,ALH9TKTK-601S-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5151,Kenwood USA Corporation,601S-3,ALH9TKTK-601S-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5152,Kenwood USA Corporation,620-1,ALH9TKTK-620-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5153,Kenwood USA Corporation,620-2,ALH9TKTK-620-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5154,Kenwood USA Corporation,620H-1,ALH9TKTK-620H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5155,Kenwood USA Corporation,620H-2,ALH9TKTK-620H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5210,Kenwood USA Corporation,621A,ALH9TKTM-621A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5211,Kenwood USA Corporation,621A1,ALH9TKTM-621A1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5156,Kenwood USA Corporation,622RH-1,ALH9TKTK-622RH-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5157,Kenwood USA Corporation,622RH-2,ALH9TKTK-622RH-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5296,Kenwood USA Corporation,630H-1,ALHTK-630H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5297,Kenwood USA Corporation,630H-2,ALHTK-630H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5298,Kenwood USA Corporation,630H-3,ALHTK-630H-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5384,Kenwood USA Corporation,631A,ALHTM-631A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5223,Kenwood USA Corporation,670,ALH9TKTS-670,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5224,Kenwood USA Corporation,680S,ALH9TKTS-680S,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5391,Kenwood USA Corporation,690S,ALHTS-690S,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5212,Kenwood USA Corporation,701A,ALH9TKTM-701A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5158,Kenwood USA Corporation,701S-1,ALH9TKTK-701S-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5159,Kenwood USA Corporation,701S-2,ALH9TKTK-701S-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5160,Kenwood USA Corporation,701S-3,ALH9TKTK-701S-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5161,Kenwood USA Corporation,701S-4,ALH9TKTK-701S-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5162,Kenwood USA Corporation,702R-1,ALH9TKTK-702R-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5163,Kenwood USA Corporation,702R-2,ALH9TKTK-702R-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5299,Kenwood USA Corporation,705-1,ALHTK-705-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5300,Kenwood USA Corporation,705D-1,ALHTK-705D-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5301,Kenwood USA Corporation,705DH-1,ALHTK-705DH-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5372,Kenwood USA Corporation,707,ALHTKM-707,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5302,Kenwood USA Corporation,708-1,ALHTK-708-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5303,Kenwood USA Corporation,708H-1,ALHTK-708H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5164,Kenwood USA Corporation,710-1,ALH9TKTK-710-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5165,Kenwood USA Corporation,710-2,ALH9TKTK-710-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5225,Kenwood USA Corporation,711A,ALH9TKTS-711A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5166,Kenwood USA Corporation,720-1,ALH9TKTK-720-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5167,Kenwood USA Corporation,720H-1,ALH9TKTK-720H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5373,Kenwood USA Corporation,720N-1,ALHTKR-720N-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5213,Kenwood USA Corporation,721A,ALH9TKTM-721A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5168,Kenwood USA Corporation,722R-1,ALH9TKTK-722R-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5169,Kenwood USA Corporation,722RH-1,ALH9TKTK-722RH-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5304,Kenwood USA Corporation,730-1,ALHTK-730-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5305,Kenwood USA Corporation,730G-1,ALHTK-730G-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5306,Kenwood USA Corporation,730G-2,ALHTK-730G-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5307,Kenwood USA Corporation,730H-1,ALHTK-730H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5308,Kenwood USA Corporation,730HG-1,ALHTK-730HG-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5309,Kenwood USA Corporation,730M-1,ALHTK-730M-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5385,Kenwood USA Corporation,731A,ALHTM-731A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5386,Kenwood USA Corporation,732A,ALHTM-732A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5387,Kenwood USA Corporation,741A,ALHTM-741A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5388,Kenwood USA Corporation,742A,ALHTM-742A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5217,Kenwood USA Corporation,751A,ALH9TKTR-751A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5134,Kenwood USA Corporation,75A,ALH9TKTH-75A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5310,Kenwood USA Corporation,760-1,ALHTK-760-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5311,Kenwood USA Corporation,760-2,ALHTK-760-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5312,Kenwood USA Corporation,760H-1,ALHTK-760H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5313,Kenwood USA Corporation,760H-2,ALHTK-760H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5244,Kenwood USA Corporation,77A,ALHTH-77A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5226,Kenwood USA Corporation,780,ALH9TKTS-780,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5245,Kenwood USA Corporation,78A,ALHTH-78A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5227,Kenwood USA Corporation,790A,ALH9TKTS-790A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5218,Kenwood USA Corporation,7930,ALH9TKTR-7930,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5219,Kenwood USA Corporation,7950,ALH9TKTR-7950,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5170,Kenwood USA Corporation,801S,ALH9TKTK-801S,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5171,Kenwood USA Corporation,801S-1,ALH9TKTK-801S-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5172,Kenwood USA Corporation,801S-2,ALH9TKTK-801S-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5173,Kenwood USA Corporation,801S-3,ALH9TKTK-801S-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5174,Kenwood USA Corporation,802R-1,ALH9TKTK-802R-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5175,Kenwood USA Corporation,802R-2,ALH9TKTK-802R-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5176,Kenwood USA Corporation,802R-3,ALH9TKTK-802R-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5314,Kenwood USA Corporation,805-1,ALHTK-805-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5315,Kenwood USA Corporation,805-2,ALHTK-805-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5316,Kenwood USA Corporation,805-3,ALHTK-805-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5317,Kenwood USA Corporation,805-4,ALHTK-805-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5318,Kenwood USA Corporation,805D-1,ALHTK-805D-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5319,Kenwood USA Corporation,805D-2,ALHTK-805D-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5320,Kenwood USA Corporation,805D-3,ALHTK-805D-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5321,Kenwood USA Corporation,805D-4,ALHTK-805D-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5322,Kenwood USA Corporation,805DH-1,ALHTK-805DH-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5323,Kenwood USA Corporation,805DH-4,ALHTK-805DH-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5324,Kenwood USA Corporation,806D-1,ALHTK-806D-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5325,Kenwood USA Corporation,808-1,ALHTK-808-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5326,Kenwood USA Corporation,808-4,ALHTK-808-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5327,Kenwood USA Corporation,808H-1,ALHTK-808H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5328,Kenwood USA Corporation,808H-4,ALHTK-808H-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5177,Kenwood USA Corporation,810-1,ALH9TKTK-810-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5178,Kenwood USA Corporation,810-2,ALH9TKTK-810-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5179,Kenwood USA Corporation,810-3,ALH9TKTK-810-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5180,Kenwood USA Corporation,810L-1,ALH9TKTK-810L-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5228,Kenwood USA Corporation,811A,ALH9TKTS-811A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5181,Kenwood USA Corporation,820-1,ALH9TKTK-820-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5182,Kenwood USA Corporation,820-2,ALH9TKTK-820-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5183,Kenwood USA Corporation,820-3,ALH9TKTK-820-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5374,Kenwood USA Corporation,820-4,ALHTKR-820-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5184,Kenwood USA Corporation,820H-1,ALH9TKTK-820H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5375,Kenwood USA Corporation,820N-1,ALHTKR-820N-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5376,Kenwood USA Corporation,820N-2,ALHTKR-820N-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5377,Kenwood USA Corporation,820N-3,ALHTKR-820N-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5378,Kenwood USA Corporation,820N-4,ALHTKR-820N-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5185,Kenwood USA Corporation,822R-1,ALH9TKTK-822R-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5186,Kenwood USA Corporation,822R-2,ALH9TKTK-822R-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5187,Kenwood USA Corporation,822R-3,ALH9TKTK-822R-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5188,Kenwood USA Corporation,822RH-1,ALH9TKTK-822RH-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5189,Kenwood USA Corporation,822RH-2,ALH9TKTK-822RH-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5190,Kenwood USA Corporation,822RH-3,ALH9TKTK-822RH-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5329,Kenwood USA Corporation,830-1,ALHTK-830-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5330,Kenwood USA Corporation,830-2,ALHTK-830-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5331,Kenwood USA Corporation,830-3,ALHTK-830-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5332,Kenwood USA Corporation,830-4,ALHTK-830-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5333,Kenwood USA Corporation,830G-1,ALHTK-830G-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5334,Kenwood USA Corporation,830G-2,ALHTK-830G-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5335,Kenwood USA Corporation,830G-3,ALHTK-830G-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5336,Kenwood USA Corporation,830G-4,ALHTK-830G-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5337,Kenwood USA Corporation,830H-1,ALHTK-830H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5338,Kenwood USA Corporation,830H-2,ALHTK-830H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5339,Kenwood USA Corporation,830H-3,ALHTK-830H-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5340,Kenwood USA Corporation,830HG-1,ALHTK-830HG-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5341,Kenwood USA Corporation,830HG-2,ALHTK-830HG-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5342,Kenwood USA Corporation,830HG-3,ALHTK-830HG-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5343,Kenwood USA Corporation,830M-1,ALHTK-830M-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5344,Kenwood USA Corporation,840-1,ALHTK-840-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5345,Kenwood USA Corporation,840-2,ALHTK-840-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5346,Kenwood USA Corporation,840-3,ALHTK-840-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5347,Kenwood USA Corporation,840N-1,ALHTK-840N-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5348,Kenwood USA Corporation,840N-2,ALHTK-840N-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5349,Kenwood USA Corporation,840N-3,ALHTK-840N-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5220,Kenwood USA Corporation,851A,ALH9TKTR-851A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5350,Kenwood USA Corporation,860-1,ALHTK-860-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5351,Kenwood USA Corporation,860-2,ALHTK-860-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5352,Kenwood USA Corporation,860-3,ALHTK-860-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5353,Kenwood USA Corporation,860-4,ALHTK-860-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5354,Kenwood USA Corporation,860H-1,ALHTK-860H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5355,Kenwood USA Corporation,860H-2,ALHTK-860H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5356,Kenwood USA Corporation,860H-3,ALHTK-860H-3,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5357,Kenwood USA Corporation,860H-4,ALHTK-860H-4,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5379,Kenwood USA Corporation,900-1,ALHTKR-900-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5380,Kenwood USA Corporation,900-2,ALHTKR-900-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5381,Kenwood USA Corporation,901-1,ALHTKR-901-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5191,Kenwood USA Corporation,901S,ALH9TKTK-901S,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5358,Kenwood USA Corporation,930-1,ALHTK-930-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5359,Kenwood USA Corporation,930H-1,ALHTK-930H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5360,Kenwood USA Corporation,930H-2,ALHTK-930H-2,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5361,Kenwood USA Corporation,931-1,ALHTK-931-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5362,Kenwood USA Corporation,931H-1,ALHTK-931H-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5363,Kenwood USA Corporation,940-1,ALHTK-940-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5364,Kenwood USA Corporation,941-1,ALHTK-941-1,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5389,Kenwood USA Corporation,941A,ALHTM-941A,,ALH,Kenwood,brand_has_no_code_but_inferred_known
5221,Kenwood USA Corporation,9500,ALH9TKTR-9500,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4950,Kenwood USA Corporation,ALH21893110,ALH21893110,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4951,Kenwood USA Corporation,ALH219000,ALH219000,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4952,Kenwood USA Corporation,ALH21903110,ALH21903110,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4953,Kenwood USA Corporation,ALH21903120,ALH21903120,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4954,Kenwood USA Corporation,ALH21903130,ALH21903130,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4955,Kenwood USA Corporation,ALH22892130,ALH22892130,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4956,Kenwood USA Corporation,ALH22923110,ALH22923110,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4957,Kenwood USA Corporation,ALH22923120,ALH22923120,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4958,Kenwood USA Corporation,ALH22923130,ALH22923130,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4959,Kenwood USA Corporation,ALH22933110,ALH22933110,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4960,Kenwood USA Corporation,ALH22933120,ALH22933120,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4961,Kenwood USA Corporation,ALH22933210,ALH22933210,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4962,Kenwood USA Corporation,ALH22943110,ALH22943110,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4963,Kenwood USA Corporation,ALH22943120,ALH22943120,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4964,Kenwood USA Corporation,ALH22943130,ALH22943130,,ALH,Kenwood,brand_has_no_code_but_inferred_known
4965,Kenwood USA Corporation,ALH22943210,ALH22943210,,ALH,Kenwood,brand_has_no_code_but_inferred_known
